CV_GROUP_V4,TRUE_LABEL,n_samples,accuracy,mean_max_probability,mean_entropy,mean_element_coverage,publication_year,database
PAPER|GEOROC|CITATION_ID|20623,CFB,35,1.0,0.9792818411428572,0.10020915032857143,19.0,2016.0,GEOROC
PAPER|GEOROC|CITATION_ID|20645,CAB,12,1.0,0.9231853591666667,0.25220845208333337,19.0,2016.0,GEOROC
PAPER|GEOROC|CITATION_ID|20802,CAB,9,0.7777777777777778,0.8644863544444444,0.361453766,19.0,2017.0,GEOROC
PAPER|GEOROC|CITATION_ID|20845,OIB,10,0.7,0.758550305,0.5278804825,16.0,2017.0,GEOROC
PAPER|GEOROC|CITATION_ID|2085,OPB,2,0.0,0.5921406499999999,1.0564772,12.0,1981.0,GEOROC
PAPER|GEOROC|CITATION_ID|2089,MORB,10,0.0,0.658032897,0.9922428,19.0,1984.0,GEOROC
PAPER|GEOROC|CITATION_ID|210,OIB,49,1.0,0.981792493877551,0.09550580140816325,10.0,1975.0,GEOROC
PAPER|GEOROC|CITATION_ID|21118,CAB,1,0.0,0.638141,0.9027671,10.0,2017.0,GEOROC
PAPER|GEOROC|CITATION_ID|21144,CFB,140,0.8357142857142857,0.7726418707142857,0.5941120108714286,19.0,2017.0,GEOROC
PAPER|GEOROC|CITATION_ID|21435,CFB,25,1.0,0.9638184276,0.1455861903,19.0,2017.0,GEOROC
PAPER|GEOROC|CITATION_ID|21502,BABB,1,1.0,0.9952226,0.037049256,19.0,2013.0,GEOROC
PAPER|GEOROC|CITATION_ID|21850,CFB,40,1.0,0.9665061955,0.12661580158000002,18.95,2018.0,GEOROC
PAPER|GEOROC|CITATION_ID|21882,OIB,2,1.0,0.805832895,0.7219042499999999,10.0,2017.0,GEOROC
PAPER|GEOROC|CITATION_ID|21895,OIB,92,0.6521739130434783,0.7359459860869566,0.5787759576630435,15.0,2017.0,GEOROC
PAPER|GEOROC|CITATION_ID|219,OIB,1,1.0,0.9811391,0.10432138,17.0,1993.0,GEOROC
PAPER|GEOROC|CITATION_ID|223,OIB,22,1.0,0.962782325909091,0.17814559095454546,18.0,1989.0,GEOROC
PAPER|GEOROC|CITATION_ID|225,OIB,2,1.0,0.9230665849999999,0.249201465,10.0,1991.0,GEOROC
PAPER|GEOROC|CITATION_ID|22593,OIB,3,1.0,0.8870081533333334,0.40995587333333333,10.0,2013.0,GEOROC
PAPER|GEOROC|CITATION_ID|22897,OIB,10,1.0,0.9707541909999999,0.1476041784,19.0,2019.0,GEOROC
PAPER|GEOROC|CITATION_ID|22929,OIB,31,1.0,0.9547680638709678,0.19240948825806453,19.0,2019.0,GEOROC
PAPER|GEOROC|CITATION_ID|23135,CFB,199,0.9798994974874372,0.9462493987437186,0.19339283074824123,18.77889447236181,2019.0,GEOROC
PAPER|GEOROC|CITATION_ID|23136,CFB,37,0.4594594594594595,0.7298307956756757,0.6967720551351352,19.0,2019.0,GEOROC
PAPER|GEOROC|CITATION_ID|23182,CFB,4,1.0,0.9229497074999999,0.33146812000000003,19.0,2019.0,GEOROC
PAPER|GEOROC|CITATION_ID|2319,IAB,7,0.42857142857142855,0.8561363785714285,0.41535867428571427,19.0,1996.0,GEOROC
PAPER|GEOROC|CITATION_ID|23460,OIB,1,0.0,0.76277214,0.6946927,19.0,2018.0,GEOROC
PAPER|GEOROC|CITATION_ID|23491,OIB,14,1.0,0.9064509999999999,0.356104005,19.0,2020.0,GEOROC
PAPER|GEOROC|CITATION_ID|23539,OIB,6,0.8333333333333334,0.7234523516666668,0.597699155,19.0,2020.0,GEOROC
PAPER|GEOROC|CITATION_ID|2355,CFB,24,1.0,0.9222305266666666,0.25405658354166666,17.0,1967.0,GEOROC
PAPER|GEOROC|CITATION_ID|23682,OIB,4,1.0,0.9000861499999999,0.411677255,19.0,2020.0,GEOROC
PAPER|GEOROC|CITATION_ID|237,OIB,8,1.0,0.98798403125,0.07253721825000001,10.0,1964.0,GEOROC
PAPER|GEOROC|CITATION_ID|2378,IOAB,6,0.0,0.6205703883333333,1.0663244516666668,16.166666666666668,1984.0,GEOROC
PAPER|GEOROC|CITATION_ID|23918,OIB,13,0.6923076923076923,0.6632164630769231,0.8484079500000001,16.923076923076923,2020.0,GEOROC
PAPER|GEOROC|CITATION_ID|2395,BABB,6,0.8333333333333334,0.8993647849999999,0.30519463166666666,12.0,1982.0,GEOROC
PAPER|GEOROC|CITATION_ID|2423,CFB,12,1.0,0.915063065,0.2876644154166667,19.0,1995.0,GEOROC
PAPER|GEOROC|CITATION_ID|2431,BABB,12,0.9166666666666666,0.8101648375,0.6718996914166667,12.25,1990.0,GEOROC
